text,label,question,prompts,note
Ik ervoer een grote ontlading toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
"Toen ik stopte, voelde ik me vrij en dat was fantastisch.",positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Het was echt een fantastisch gevoel.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Stoppen gaf me een goed en warm gevoel.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
"Ik voelde me geweldig toen ik stopte, ik zweefde bijna.",positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Het was zo'n verlichtend gevoel toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Stoppen voelde als een enorme overwinning.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
"Oh, de vreugde die ik voelde toen ik eindelijk stopte.",positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Ik voelde me alsof ik de wereld aankon toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
"Toen ik uiteindelijk stopte, voelde ik me wedergeboren.",positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Het was een ongelooflijk gevoel van trots toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
"Toen ik stopte, voelde het alsof ik een grote last van mijn schouders had gelift.",positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
"Toen ik eindelijk stopte, voelde ik me machtig.",positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Ik voelde een enorme opluchting toen ik eindelijk stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Het voelde zo lonend toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
"Toen ik stopte, voelde ik een diepe voldoening.",positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Het gevoel dat ik had toen ik stopte was ongeëvenaard.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Stoppen gaf me een verfrissend gevoel.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Ik voelde een sterk gevoel van overwinning toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Ik voelde me ontzettend goed toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Het was buitengewoon bevrijdend om te stoppen.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Stoppen voelde als een enorme winst voor me. ,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Ik voelde een enorme uitbarsting van blijdschap toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Ik was zo trots op mezelf toen ik eindelijk stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
Het voelde alsof ik bergen had verzet toen ik stopte.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
"Toen ik stopte, was het gevoel zo verfrissend.",positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""",I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat.,Generated by GPT-4
